title,date,rating,userName,isEdited,review,app_name,app_id,developerResponse
No freebies,2020-07-05 04:15:02,1,Natesinata,False,Scam,gcash,520020791,
I CANT LOGIN MY ACCOUNT,2021-05-14 03:06:47,1,CHOCKBENITZ,False,I CANT LOGIN MY ACCOUNT,gcash,520020791,
BAD APP,2021-04-12 03:47:49,1,Aledholics,False,NEEDS MORE IMPROVEMENTS,gcash,520020791,
THIS APP IS A SCAM!!,2020-06-03 13:51:51,1,jxexlxaxyx,False,THIS APP IS TOTALLY A SCAM!! IT TOOK ALL MY MONEY😭😭😭 I‘M GOING TO SEW THE OWNER OF THIS COMPANY!,gcash,520020791,
NEED STUDENT ID!!!,2020-09-01 08:20:18,1,xljhnnstc,False,GIVE AN UPPORTUNITY TO THE STUDENT TO GET VERIFIED HERE ON GCASH!! GIVE WAYS TO  VERIFIED STUDENT!! PLSSSSS!!,gcash,520020791,
Dissapointed,2020-11-01 16:01:38,1,rengnijeff,False,Such a scammer!,gcash,520020791,
🤥 so much,2019-10-06 04:00:54,1,keiyodoshi,False,🤧🤮🤢🤢🤢🤢🤑🤑🤑🤑🤑😠😤😡😡😡😡😡😡,gcash,520020791,
STUPID APP STUPID CUSTOMER SERVICE,2020-12-11 20:59:31,1,Exsei,False,FRAUDULENT APP BEWARE!!,gcash,520020791,
TO MUCH CHARGE,2020-09-26 11:13:30,1,gsjakskjsjsjsjsjdd,False,"SENDER SHOULD BE THE ONE TO BE CHARGED , NOT THE RECEIVER. OMG!!! LIKE HELLO?",gcash,520020791,
😡😡😡😡,2021-04-30 03:14:59,1,zklbujbabagahi,False,Tagal magsend ng otp! 😡😡😡😡😡,gcash,520020791,
SCAM!!!!!!!,2020-05-29 08:09:36,1,gsndsiskwbshw,False,A Big Scam!!!!!,gcash,520020791,
ERROR FOR LOAD,2020-05-14 07:05:37,1,Mznzna,False,HINDI PAKAPAGPALOAD HAIST,gcash,520020791,
WORST OF ALL E WALLETS,2021-02-23 07:34:17,1,TunTan0428,False,UNDISPUTED!!!!!!!!,gcash,520020791,
LOAD2WIN,2021-04-11 05:51:40,1,heywassupeduuuuu,False,LOAD2WIN PROMO IS NOTHING BUT A SCAM!!!,gcash,520020791,
Gcash,2015-01-29 21:00:19,3,Emcee Twist,False,"its very useful for me since i get my prepaid credits via gcash. so no hassles of going to the store or where ever, the only hassle is there were many instances that i could get to log in with error ""what ever"" forgot the number and its going to ask me to call 2882 for support. 
i mean really, isnt that why you guys came up with the app so that we the customers can use it and half the time when we want to use it we cant access our account?",gcash,520020791,
LAKING ABALA,2019-01-31 02:34:23,1,pilimon sa karagatan,False,"SCANNER DI GUMAGANA NG AYOS, UNABLE TO ESTABLISH CONNECTION IN DATABASE PALAGI ANG SINASABI",gcash,520020791,"{'id': 7112233, 'body': 'Hi Pilimon, we\'re sorry for the inconvenience this caused. Pwede mo bang i-uninstall at i-reinstall ang iyong GCash app? Kung hindi pa rin na-resolve ang issue, maari kang mag-email sa support@gcash.com gamit ang subject line na ""App Store Prio Concern”. Pakisama rin ang iyong GCash-registered mobile number, App Store username, at detalye ng iyong concern. Salamat!', 'modified': '2019-02-01T08:10:43Z'}"
WALANG KWENTA,2020-08-01 11:16:46,1,Rence to Par,False,WALANG STUDENT ID SA IPHONE GCASH UMAY.,gcash,520020791,
Gscam!!!,2019-11-23 19:21:59,1,ndjskapwidhx,False,Gscammers!!!,gcash,520020791,
👎🏽,2020-09-26 13:44:54,1,Eleynaaaaaaa,False,WALA NAMU'Y LAMI GCASH!!!! LITSE!!!!!,gcash,520020791,
FBI,2019-12-14 21:30:11,4,DJBlacklord,False,IBF,gcash,520020791,
😤,2021-01-28 09:19:40,1,vhkjfdy,False,😤,gcash,520020791,
.,2021-04-15 10:51:18,1,rochelle leonor,False,🤦🏻‍♀️,gcash,520020791,
Paypal to Gcash for FREE? Awesome!,2017-06-24 13:23:44,5,iamMINE03,False,"I have a client who pays me thru my Paypal which is linked to my BPI Account. Disadvantages are I have to wait for 5 business days before the money I transferred from Paypal to BPI becomes available for withdrawal and bank fees are also applicable which is kind of disappointing for me knowing that a large amount of money will be deducted to your account. But thanks to Gcash because I can transfer money from Paypal to Gcash instantly and take note, FOR FREE!! This is soooo amazing! Really!! Transfer of funds from BPI to Gcash requires you first to go to your bank and fill up an application form before you can use that feature! But hey, with Paypal to Gcash, no application form is needed! I was soo happy with this Gcash Feature! Thanks a lot.. 😊",gcash,520020791,
"PayPal, load, bills and money transfer.",2017-09-08 16:00:49,5,Michael Reb,False,"I started using Gcash early this year as recommended by a certain person who I like to call kutitap.(the best analytics person alive) I get payments via PayPal and had to wait 3 to 5 days to withdraw back then. With gcash I can transfer PayPal within the same day and withdraw money from almost any ATM in the Philippines. This is really awesome plus I get real time updates and confirmation when money is transferred and withdrawn. There is no better option out there and this makes payments easier as gcash allows sim banking, money transfer and event allows me to send load and pay bills. Thank you gcash! You complete me!!!",gcash,520020791,
S D Blame On Me,2016-08-14 21:56:28,1,StayFabInLove,False,"I had GCash since they begun. I started with prepaid number and have my GCash Acct Linked to it. Apparently, that no. isn't in a smart phone as it should be. I want to keep my old phone 'cause of functionality for keeping it 9yrs. The thing here, I got my iphone and downloaded the app. How m I suppose to use it if it's not allowing me to do so!? I only want to use the feature for GCash. Is it on me to put the blame or having my old phone!? Will you let me use the app in my postpaid while using prepaid number linked to my GCash!?Please? If there's a way to just update my number with my GCash...maybe that'll help!!! Please keep me posted. Thank you!",gcash,520020791,
Fix this,2016-03-31 04:33:14,3,Taylor_harthart,False,The app crashes whenever I login. The only time it didn't crash is the first time I opened it. When I opened it on the second time it started crashing. Please fix this. Also I can't buy Gcash using my Globe Prepaid load please fix this. It would have been awesome if this problems will be solved.,gcash,520020791,
AWEFUL,2013-10-09 15:13:01,1,Mars Buton,False,"First of all, the description says that this app is compatible with iPad devices, nope it's not ! How about those iPads that does not have 3G/4G?! I don't like the idea of sending SMS. Why don't you guys just let us input our GCash Number, as well as the MPIN, then send a verification number on our mobile (Just like a One-Time PIN)? That's a whole lot easier ! Than requiring us a SIM Card to be inserted on our devices. I think that will help a lot of GCash users. Please consider our recommendations or this app will continue receiving 1 Star. :D That's a shame.",gcash,520020791,
Not so good user interface.,2015-12-15 12:04:36,2,xdroid,False,Why is it that the updated version let you press the send button containing a encrypted? Text message before you can login? Also what you choose in the biller to put on your favorite list is not working properly. I selected globe postpaid and meralco but when I check my fave list what is inputted is Axa??? Please fix! User interface of gservices is much better than this.,gcash,520020791,
Design,2017-05-06 13:32:06,4,papalagz,False,Huge improvement in terms of UI. More user-friendly than the previous version. Could use a few adjustments for us iPhone 4s users because some texts could not be read. Good job.,gcash,520020791,
Nice UI,2017-04-03 15:34:27,5,shauntelei,False,"The new user interface looks nice. So far hindi ko pa nasusubukan gamitin yung ibang features so I'm giving it 5 stars for now. Reading the other reviews here, may times na nag-cacrash ang app kapag may ginagamit na certain feature. Do more test cases and integration testing para makita ang iba pang bugs ng app. God bless!",gcash,520020791,
Update the app,2016-04-03 03:46:37,2,ishpre,False,"I really love Gcash, I love the features, and it is super easy and convenient. The problem is on the app itself, I sometimes need to log-in on my pc just to check my balance because MOST of the time the app would show ZERO balance although it contains cash. It also crashes several times, so please FIX and IMPROVE the app 😔",gcash,520020791,
Prepaid loading is not working,2015-12-20 04:13:26,5,Randolph Capili,False,"Very good app, but has missing functionality as prepaid loading does not work at all. Please fix it up!",gcash,520020791,
"""Latest Update""",2016-07-03 08:27:21,1,Cojackcute,False,"After downloading your latest update ""fix stability issues"" it actually become worst. The app keeps crashing whenever i tried to open it, i even tried reinstalling it same results. So where does this ""fix stability issues"" comes in? How much are you loosing from people who cant use your app? Wake up and get the job done.",gcash,520020791,
Buy load no longer working,2015-12-21 01:06:54,1,gvcayetano,False,"Before this update, buying load was never a hassle and working totally fine. After the update which says ""minor bug fixes"" seems to did the opposite because now I can no longer buy/send any load at all. Web based transactions are still working, someone screwed up this app.",gcash,520020791,
Latest version keeps on crashing,2015-02-08 14:40:28,3,Allyn M.,False,"This app could be very helpful, however, the latest version keeps on crashing everytime I login. Tried using the bug reporter linked to this app but received no response. Please fix.",gcash,520020791,
Do you even read your reviews,2015-08-06 22:55:50,1,Ayojacob1234,False,"Checking the reviews here, since Feb 2015 your app has been crashing and now it's August 2015 yet it's still crashing? What is globe doing to fix this? Shame how things work over there - definitely a huge reason why Smart is a better option. I would change if I could! Crap app! Pls listen to your customers and pls fix!",gcash,520020791,
Good,2013-12-11 04:30:24,3,rashimeh,False,"User interface is now better. But i think you should include a function to do bank transfer using this app too, just like the desktop version. It will be best with that!",gcash,520020791,
Nice features but cannot use on other devices,2015-01-07 12:41:16,4,Be Enzo 1980,False,I like the Send Money feature but i cant seem to use it on my other devices. Please allow login to phones and tablets just like how BPI app works.,gcash,520020791,
What a waste of time and money!,2017-09-12 06:04:46,1,"""""qwerty",False,"This app is just the worst! When I heard about gcash I thought this would be a life saver. No hassle transactions and you can send load with cash rebates; but, the app is just horrible. The transaction thread doesnt update! If you send load it would take hours for the receiver to receive it!  And the info after a transaction is useless! 😡",gcash,520020791,
Nakakainis yung app nyo,2017-07-22 15:39:31,1,IDidntReceiveVerificationCode,False,"Una natuwa ako kasi mabilis lang process magpaverify sa gcash through FB. Tapos nagpunta ako sa Globe outlet to buy the gcash mastercard. Mabilis din nalink agad sa gcash ko nakareceive ako ng confirmation sa text. Paguwi ko ginamit ko yung app nageerror na. Nakailang ulit na ganun di ko na mabuksan yung app, nung nagbukas naglogin ako sabi sa account ko unverified daw ako tapos yung Amex pati PayPal nakalink na dun sa gcash ko kasi naverified na nga ako tapos nawala. Inuninstall ko at ininstall ulit yung app, nagerror pa rin. Tapos nung nakailang ulit ako magtry nakapag log in ako at nakalagay verified na ulit. Pero yung Amex ko wala na. Panibagong Amex details na naman bibigay?",gcash,520020791,
I love the interface :),2012-08-21 23:34:06,5,Belle1207,False,I think this is really cooler and better than the sim menu :) and i love the send to facebook feature!,gcash,520020791,
Nice update! Keep me coming,2015-01-11 09:34:17,4,DhaveVillanueva2001,False,Loving the Buy Load feature for all networks. It's a good start. But how about allowing my other number from other network to register to GCash? That'd be great!,gcash,520020791,
This service isn't reliable,2017-08-03 04:37:42,1,ima_delr,False,"The information they provide you in the hotline isn't reliable. I was deducted a maintenance fee within the grace period. I spoke to their CS and they didn't even do anything about it, they just asked for an apology. What good is that for the inconveniece you've caused? For this reasons, I will be deleting this app and never be using GCash ever again.",gcash,520020791,
Options,2017-04-26 20:04:04,4,DeanJayEm13,False,Thanks for letting us log in to a different mobile number!!! Loving this new update since I use my prepaid # for Gcash while I am logging on my postpaid phone.,gcash,520020791,
Great App!!,2012-11-10 16:37:46,5,tin0424,False,"can't understand why other people are having problems with this app, it's so simple to use?!",gcash,520020791,
Buy Load - not working for over a week now..,2015-12-27 13:10:07,2,Zma525,False,"The buy load feature is not working for over a week now... Have tried buying load many times but will
not receive any sms confirmations.",gcash,520020791,
Great App!,2012-11-28 10:32:49,5,turtledroid12,False,Much better than on the sim menu. Clean interface and works perfectly!,gcash,520020791,
I need real help,2017-05-10 21:45:16,3,Despr8ip4user,False,I need help on how to download the older version or any way that i can download this app for my ioa7 ip4 since the app requires ios9. I badly need this app for my paypal to gcash transaction. Thank you for your kind response. Bless you,gcash,520020791,
Updates/improvements needed,2016-09-15 15:45:00,2,Jeronteng,False,Conversion of Prepaid Load to GCash isn't working for me. Customer service representative said i have to update my app 3.0.something but i think this is your latest version for ios? I hope this will be fixed asap,gcash,520020791,
App is useless for now!,2015-03-13 23:58:45,1,JF Santos,False,Cannot log in! Basically I cannot do anything with this app since when it asks for my PIN I always get the error message you need an active internet connection no matter if I'm connected to a WiFi or using my mobile data. Please fix this immediately!,gcash,520020791,
Please fix,2017-04-01 23:47:01,4,raymund333,False,The new update was nice after a long time but It crashes evertime I open the accounts setting,gcash,520020791,
👎👎👎👎👎,2015-12-01 00:18:02,1,Yourmysteriouslady,False,"This app is not worth it at all, its very frustrating to use, and it keeps on crashing, I can't even load my gcash wallet and keeps on sending me this error messages everytime!!! I'm already frustrated and I've been doing this since 6:45 am manila 👎👎👎😡😡😡😡 and it seems to me that I'm not the only one!",gcash,520020791,
Missing biller,2017-05-19 03:35:33,4,Rix714,False,I want to pay my Sun Life account but it is not listed on the updated version. Pls bring it back. Thank you,gcash,520020791,
Prepaid Load to GCash,2017-08-11 02:01:14,1,A new player that can't play,False,Bring back the feature Prepaid load to GCash. It became very hassle to deposit money in pur place since it has no near 7/11 stores or whatsoever. We need it back. Most of my friends and family use that feature and now that it's we don't use it anymore. BRING IT BACK.,gcash,520020791,
Update for the iPhone 6/6s & 6 Plus/6s Plus Resolution.,2016-05-24 18:04:30,3,cedriccj777,False,"The app was great, you can manage your GCASH account using one convenient app, but the resolution for the iPhone 6 is not updated, it's still using the resolution for the iPhone 5S/SE.",gcash,520020791,
Crash when updated,2016-05-21 04:54:38,1,Julius0711,False,"The apps didn't open when I updated with latest update. Please fix this, i cant open my online portal so this is the only way i manage my account. When i try open online, the website doesn't load.",gcash,520020791,
Very useless app,2017-01-12 11:19:03,1,jehzlau,False,"You need to install it to a device with your Gcash # sim card. You cannot use it in other devices without a sim, or with a sim but not the sim of your Gcash number. I think it's a security feature. But it's so secure that you cannot even use it. This. Is. A. Very. Useless. App.",gcash,520020791,
Irritating,2016-03-19 13:40:33,1,josephino8291,False,This is so far the only useless app in my phone. Buy load never worked! I've been trying to use this app for emergency load purposes and it never ever did its job. I'll give it a chance and keep trying so you guys better fix it!,gcash,520020791,
JOB WELL DONE❤️,2017-05-11 06:42:08,4,Rose Ni Bhoy,False,Excellent in terms of improvement! Now you can use your GCash App even in any phone! UI is very user friendly! Keep up the goodwork!,gcash,520020791,
App keeps on crashing,2016-07-11 01:35:34,4,languidlucid,False,Thanks for fixing the crashes. It now opens on iphone 4. No crashes so far.,gcash,520020791,
Useless to ipod and ipad WiFi,2013-04-04 20:17:54,1,Izamucandy,False,This app required the sim card that registered to our gcash account because this will send SMS. Seems like a downloadable menu in order to avoid hassle memorizing keywords; however this is gave us more hassle and stress. Such a big failure. I thought it will be similar to BPI app.,gcash,520020791,
Fix and Update,2016-04-21 07:04:22,1,Sviloro,False,OMG GLOBE! You earn a lot of money. Use it to FIX and UPDATE your services. Besides you will earn more with good services. Us users chose to use globe network because of the services you offered like GCASH but then you disappoint us. Please do something to fix these problems. Specially the LOAD to GCASH.,gcash,520020791,
Crash,2015-11-06 17:33:26,1,1135:((,False,"It keeps on crashing and I'm annoyed with the repetitive logging in and sending of verification request, I wish it would just require the pin and then the app would unlock. Fast and efficiently not as slow as it does now",gcash,520020791,
GCash American Express Virtual Pay issue,2015-10-26 10:12:07,1,ROBBED BY GUMI,False,Whenever i click on this option the app crashes. It's been almost a year since the last update and i'm not sure if this will still be fixed. Could've been convinient to all.,gcash,520020791,
Crashes,2017-02-02 21:59:24,1,Denversapple,False,"When I already filled the information needed and click Register, it automatically crashes. Done it after several times, still crashes.",gcash,520020791,
So the reason why it doesn't work..,2012-11-23 15:44:37,3,rpzky8,False,You need at least 1php load to make this work.. The app didn't clarify that..,gcash,520020791,
It crashes,2017-04-10 04:53:42,1,mayajaneee,False,The app crashes when trying to trasnfer money to another gcash or even when buying a load. I was halfway through typing the 11 digit numbers and it quit!!!!! 😡😡😡😡 I had deleted and redownload still the same!!!,gcash,520020791,
Deserves a negative 5 star!,2015-09-13 02:02:14,1,kyrie22,False,"Super convenient. It never works. When you call customer service, they'll just tell you to uninstall/reinstall but it doesn't get fixed. Airtime load to gcash also doesn't work all the time. Trash service",gcash,520020791,
Doesn't work.,2013-02-27 21:27:44,1,TitusClyde,False,"Haven't gone past the login screen. After I enter the pin, it says unable to process your account. I called Globe already and they said someone will contact me but no one contacted me yet. It was better using the sim menu.",gcash,520020791,
Very convenient,2017-05-13 10:58:10,5,chadautor,False,Real time transfer and convenient! Paypal user here.,gcash,520020791,
Cant buy load,2017-03-17 14:21:42,1,Hani Yoon,False,I cant buy load using gcash app! It always says enter a valid number when im inputting a valid number. I also try to send load on my number but again it always says enter a valid number. -_-,gcash,520020791,
Amex not working on the App Store,2016-12-24 20:54:23,1,MsSniffles,False,I don't know why my virtual AmEx card is declined on the App Store now when it used to work before. I have enough amount on my GCash account but it still won't let me and calling the hotline will only make you wait for eternity.,gcash,520020791,
Poor,2013-08-10 03:37:17,1,Helekus,False,"Before the update, everything was okay. After I updated it, there was a huge banner blocking the options on the bottom. I dunno if the updated app was intended for iPhone5 and that shouldn't be. Fix this issue please.",gcash,520020791,
A very useless app!,2015-12-06 11:21:38,1,Sinner08,False,Seriously Globe?! The last time this was updated is November 2014. It's almost 2015 which is why I can't login due to an incorrect PIN error even if I can access my account using the same same PIN on the Globe website.,gcash,520020791,
Pay Postpaid plan,2015-05-04 08:05:47,3,Kevin haji,False,Guys how can i know my account reference? When i try to pay my postpaid plan via gcash it asks account reference? What is it?,gcash,520020791,
Bring back Load to GCash,2017-03-10 11:34:04,3,Patt0408,False,"I found this app useful, but I usually use Load to GCash optiom, please bring that back...",gcash,520020791,
App Closes,2013-12-28 05:59:37,2,johnmarkdumanig,False,"Error when paying bills.. By the time you select next after putting the amount, the app will close..",gcash,520020791,
One time Use Only,2015-08-16 16:59:35,2,Appleuser144,False,Please fix the crash it only work once and never work again im using ip6+ i cant open my account keep crashing.,gcash,520020791,
Awesome app!!,2014-10-07 11:27:22,5,DarwinLouis,False,Easy to use!! Pay my bills in seconds!!,gcash,520020791,
Crashed,2015-12-27 05:57:59,2,rinzD,False,"Crashed when making making transaction.
Useless!",gcash,520020791,
Not compatible to devices,2015-11-02 15:29:18,1,Oliveoil_cranberry,False,This app version is not compatible to devices that don't have SIM cards. For it lets you send a message directly from the device to the internet.,gcash,520020791,
Always crash,2016-05-30 15:48:17,1,Shara25,False,I have downloaded the latest version and it keeps crashing whenever I select the Biller. Please fix this as soon as possible.,gcash,520020791,
Prepaid load NOT! Working,2015-12-20 21:13:52,1,Hitolapidz,False,Your update is one step forward and three steps back first of all you gcash app prepaid loading fails! I do your steps and i always get a conformation then boom! Nothing happen  god! Globe fix this~,gcash,520020791,
Fix the bugs please..,2016-05-16 06:24:00,1,Mahiwagang Tahimik,False,An error message appears everytime I attempt to cash in from load. Also the Amex virtual pay option does not respond.,gcash,520020791,
Load to GCash,2017-04-01 12:42:36,1,Essienere,False,Cash-in option of Load to GCash is no longer available. That option is very convenient. The kiosk on most 7eleven stores are always offline.,gcash,520020791,
Sent codes,2017-03-31 18:48:13,2,Sknny,False,Sent codes always error though inputted the right items/numbers,gcash,520020791,
Bills Payment broken,2016-06-07 02:37:18,1,Bloo117,False,Bills payment no longer works in the current version and causes the app to crash. Please fix!,gcash,520020791,
Disappointed,2016-05-17 04:03:15,1,Jadekrish 6273838,False,"This app always gives me anxiety when it tells me I only have 0 balance on my account. Can't use its features because apparently, I have ""insufficient funds"". Lol",gcash,520020791,
Crappy Software,2015-12-01 01:47:55,1,Reckerzz,False,Will you update your app? It seems that you're only interested in taking advantage of this buggy app to get more credits from every failed logins,gcash,520020791,
LAME,2017-04-24 08:51:46,1,Kaiqjalqhdqnkqh,False,"I thinks its more convenient if it can be loaded thru regular load because us the users can load it easily thus, kiosk thing (was that even right but yeah that thing) isnt always available so how",gcash,520020791,
Debit Card as its best,2016-11-11 03:51:37,4,VerifiedMFO,False,Hassle free buying online stuff and hassle free going to any bank.,gcash,520020791,
Text Message,2016-07-01 12:33:48,1,Neil Pineda,False,I am opening my GCash app but it won't open and it always asking me to click continue and send the text message. I wanna know what the text message about?,gcash,520020791,
Crashes,2016-01-24 11:31:01,1,Essiebotchok,False,I can't open this app. After the encrypted text message all it does is load and goes back to my phone's main page.,gcash,520020791,
"This is not an app, it's the biggest BUG in Appstore",2013-04-08 01:15:42,1,Dafuq-1423,False,"This app has to be the most useless app available. Please, either update this version or take this down.

1 star is for the sake of making this review.",gcash,520020791,
Touch ID,2017-01-27 06:42:19,3,ClasS_A,False,Please integrate touch id for devices that have touch ID. Fingerprints are unique as we all know.,gcash,520020791,
Doesn't work in iPhone5,2013-08-12 17:40:55,1,Venvenito,False,The app login doesn't even work in my phone. I am a postpaid user with enought gcash load but I can't login using this app. I will just use *143# until the app is usable.,gcash,520020791,
Cant buy load,2017-04-06 05:07:59,1,Kimmitot,False,App crashes when clicking next after typing cellphone number. Please fix,gcash,520020791,
Failed to work on my iPhone 5,2015-12-16 15:33:35,1,Valued costumer,False,"I hope you fix this soon.
It crashes immediately after opening.",gcash,520020791,
Sending failed,2017-08-10 13:25:13,1,drexdien,False,I tried to register.. and when its done and being sent as a message.. it's always sending failed.. why?..,gcash,520020791,
Pls fix update,2017-04-01 16:06:38,1,Tots Chang,False,"After updating, when trying to authenticate through given pin, nothing happens. I'm still liking the old one.",gcash,520020791,
Crashing,2017-04-04 17:30:15,1,Karlwinston,False,It crashes everytime I buy load or send money. This has become from useful to useless.,gcash,520020791,
Terrific app,2017-02-24 11:08:49,5,Talusanator,False,Cashless and hassle-free transactions made easy,gcash,520020791,
CRAP!,2015-06-02 03:15:52,1,Ryan Jade Balod,False,Fix the bug please I can't even view my amex virtual pay account details!!! What's the point if you can't even view your virtual pay acct. details don't download piece of crap app.,gcash,520020791,
Hard to connect,2014-09-20 03:24:40,1,Iam_ruby17,False,Hope you can fix logging issue. Im always having a hard time to connect. Thanks,gcash,520020791,
Best update ever to date.,2017-04-02 15:17:08,5,Ben Mark,False,Probably.,gcash,520020791,
Great!,2017-04-01 15:17:44,5,asshdjdkfjf,False,Nice update!!! Cooler than before working for me!!!,gcash,520020791,
Incompetitve Mobile App!,2016-05-31 00:45:16,1,AyokoNgMagingGlobeUser,False,"Grabehan kayo Globe! Di naglo-load ang info ko pag mabagal ang net kahit na kayo ang provider ko! Kaya gamit ko lagi Sun ko (other postpaid plan ko)! Tas makikita mo "" Information Not 'Avalable' "". Yung totoo may maintenance ba tong app na to pati spelling wrong! Incompetitive talaga! Bukas na bukas din bibili ako ng PayMaya di hamak na maganda at bongga ang review at feedback sa kanila! Ayos ayos din Globe pag may time. Wag puro pananamantala.",gcash,520020791,
Error: Mobile app does not load,2017-07-23 19:07:59,1,Frustrated GCash User,False,"Mobile app suddenly does not load. Called up customer service ng GCash, system maintenance daw pero no notice in the official FB GCash page. No estimated time of resolution. :(",gcash,520020791,
UI enhancement,2016-10-23 23:15:01,3,Nikko Del Valle,False,Hope it fits bigger phone like iPhone 6 and 6 Plus.,gcash,520020791,
Crashes since update,2015-12-14 16:04:44,1,Beenox,False,The app crashes before logging in. Never happened before,gcash,520020791,
Crashes,2015-08-24 02:05:50,2,Fernandoalexm,False,This application is very useful but now its always crashes pls fix this thanks globe!,gcash,520020791,
Outdated,2016-08-08 11:48:25,2,Christoffie,False,Update the app for larger devices and update the graphics. Still looks like ios 6.,gcash,520020791,
G-CRASH,2017-04-11 19:43:21,1,chixilog,False,Tried ro reach their customer support but seems like they don't know what to do! You cannot send money/buy load. Or even go to my account.,gcash,520020791,
Keeps crashing,2015-05-19 07:02:00,1,Ashleyzz,False,Havent used it in months cause it keeps crashing everytime i log in.,gcash,520020791,
Frequent App Crashes,2016-01-29 17:46:09,3,PrinceEden,False,I have no choice since its GLOBE'S official GCASH App. More stability and UI update though,gcash,520020791,
Gcash wallet is locked,2016-03-19 06:04:08,1,Jarakun,False,I hope you guys will help us get our gcash wallet back.. The landlines you tell are robot operated which wouldnt even hel us get back our accounts,gcash,520020791,
Too many errors!!,2017-09-05 08:35:55,1,qwerty67854,False,First i can't cash-in using paypal to gcash then later on when I logged-in again my it says my gcash is not yet verifiedz,gcash,520020791,
Hassle as always,2017-07-12 10:09:02,1,Oboy!,False,I cant even link paypal to my gcash card using this app!! As usual. Mediocre service from a mediocre service provider.,gcash,520020791,
FIX IT!,2015-11-30 22:08:54,1,Sperm War III,False,You're app is only good at beginning but its always crashing if I want to check my transaction History!,gcash,520020791,
Failed to meet expectations and ease of use,2013-07-11 05:16:31,1,Gcash FAIL,False,"The application description is misleading. Doesnt work with ipod 3 or 4th gen. Everytime i register, the app crashes! Pointless!",gcash,520020791,
Gorgeous UI,2017-03-31 11:33:10,5,Weigner,False,The new interface is wicked cool!,gcash,520020791,
Good,2016-08-18 02:54:07,3,Mark Villame,False,Please update apps for iphone 6 plus  and supports touch id,gcash,520020791,
Not working,2015-07-02 07:04:15,1,Giehy,False,It really pisses me off as i have been reopening the app. It keeps on closing. And whenever i try to log in i cant. This is very useless.,gcash,520020791,
Fix bpi cash in pls,2015-03-09 05:00:47,2,kittykat0926,False,"Used to be great but ever since the bpi cash in feature went down, im doomed. Pls fix asap thanks!!!",gcash,520020791,
Always crash when choosing gcash american virtual pay,2015-12-13 19:37:21,1,Poypits,False,Please fix this . As fast as you can .,gcash,520020791,
Not working,2014-11-29 14:57:08,2,Tzudorp,False,Its been 3 days i cant open the app please fix it.,gcash,520020791,
Fail app,2013-03-25 16:06:49,1,CXGkira,False,When i register. It crashes. Fail not even do the rating have half star? Dont even deserve 1 star rating.,gcash,520020791,
I love this menu!,2012-08-22 07:07:26,5,Gaille8,False,I love this menu!,gcash,520020791,
App needs update,2013-03-17 14:01:38,1,Mykeazy,False,Pay bills doesn't work!!! Needs immediate attention so u can do pay bills here!!,gcash,520020791,
App crashes,2017-04-04 05:22:27,1,Chr0d,False,App crashes when sending money. They want to cash in but you can't cash out. hmm,gcash,520020791,
Payment not working,2016-12-12 01:30:22,1,Venerzky,False,Payment for bills not working using the app.,gcash,520020791,
No improvement,2016-05-23 13:55:52,1,Globeemployee,False,It crashes when i open the app. Useless. Please fix this urgent.,gcash,520020791,
I cant open my account,2014-12-13 05:42:49,1,darkofheaven,False,It said its currently locked. And need to send an sms before you log in.,gcash,520020791,
Crap app update,2013-08-08 04:43:15,1,Crap app update,False,Update made the app fit for iphone5 screen but not on iphone4! You cannot see the menu anymore!,gcash,520020791,
Offline mode,2015-03-03 09:25:11,3,Cathnioko,False,Offline mode,gcash,520020791,
Gcrash,2017-04-10 13:10:00,2,Dimoki_Lala,False,It crashes after the update,gcash,520020791,
Love this app,2014-11-21 09:03:24,5,aileenjoy,False,I love this app very convenient ^_^,gcash,520020791,
App crashes,2013-10-21 04:51:36,1,Megeh,False,App crashes when I log in :( please fix I need it to buy things,gcash,520020791,
Keep Crashing,2016-05-12 09:42:04,2,Fix and update,False,Hassle mag Cash-in from Load to Gcash. Please fix this,gcash,520020791,
New version keeps crashing,2016-03-17 08:55:50,1,Cinderella143,False,The new version keeps crashing i cant cash in from my BPI account to Gcash.,gcash,520020791,
Does not work,2012-06-05 00:52:50,1,jandertaker,False,Can't even tap the box where I'm supposed to enter my pin. Installed in my Globe-provided iPhone 4S,gcash,520020791,
Always crashes,2017-04-26 05:35:17,1,simdepio,False,"Dear Globe, Pleasw fix the bugs. I can't log in to my account. The App keeps on crashing.",gcash,520020791,
Dissatisfied Customer,2017-04-19 06:09:14,1,💕💖ち卄モ尺💖💕,False,"From the time you updated this app, I can no longer access G-Cash! Please fix this issue ASAP!!! 😡",gcash,520020791,
Crash on cash in,2016-03-29 16:49:20,1,Foxofthelight,False,Kindly fix your app. It keeps on crashing whenever I try to cash in using my BPI.,gcash,520020791,
Wouldn't work after 90 days,2017-07-24 01:41:20,1,Jisushika1990,False,The app will not work after 90 days.,gcash,520020791,
Gcash app keeps on crashing,2016-01-26 06:29:48,1,Jmiiiify,False,My Gcash App keeps on crashing! I've checked if there is an update but there is none,gcash,520020791,
Can't buy load anymore!,2015-12-30 15:32:15,1,Ssecyoj,False,Can't buy load anymore!,gcash,520020791,
Doesn't work since march 2015,2015-08-16 20:43:02,1,Mirabeibsss,False,Does not work. Cannot login to the app. Crashes. Please fix,gcash,520020791,
