userName,rating,title,review,date,isEdited,app_name,app_id,developerResponse
Ayachyofficial,1,CAN’T OPEN THE GCASH APP.,WHY CAN’T I OPEN THE APP NOW????!!!!,2020-09-27 12:02:25,False,gcash,520020791,
Simon Dimayuga,1,This is garbage.,Garbage,2020-09-27 03:36:44,False,gcash,520020791,
hbldvno,1,ERROR WHEN REGISTERING,"WHEN I ENTER A 4-DIGIT PIN, IT SAYS ERROR",2019-02-22 11:59:47,False,gcash,520020791,
whdvw,1,N,"GET VERIFIED IN 5 MINUTES!!!!!!????? 
3DAYS STILL NOT VERIFIED!!!!",2020-07-22 02:33:46,False,gcash,520020791,
Natesinata,1,No freebies,Scam,2020-07-05 04:15:02,False,gcash,520020791,
jxexlxaxyx,1,THIS APP IS A SCAM!!,THIS APP IS TOTALLY A SCAM!! IT TOOK ALL MY MONEY😭😭😭 I‘M GOING TO SEW THE OWNER OF THIS COMPANY!,2020-06-03 13:51:51,False,gcash,520020791,
CHOCKBENITZ,1,I CANT LOGIN MY ACCOUNT,I CANT LOGIN MY ACCOUNT,2021-05-14 03:06:47,False,gcash,520020791,
Aledholics,1,BAD APP,NEEDS MORE IMPROVEMENTS,2021-04-12 03:47:49,False,gcash,520020791,
pinocch!o,1,Scam,Nangunguha ng pera,2020-06-16 09:46:04,False,gcash,520020791,
xljhnnstc,1,NEED STUDENT ID!!!,GIVE AN UPPORTUNITY TO THE STUDENT TO GET VERIFIED HERE ON GCASH!! GIVE WAYS TO  VERIFIED STUDENT!! PLSSSSS!!,2020-09-01 08:20:18,False,gcash,520020791,
rengnijeff,1,Dissapointed,Such a scammer!,2020-11-01 16:01:38,False,gcash,520020791,
tawyonsgh,1,Anong kabobohan to gcash,Puro kabobohan kayo,2020-06-17 13:34:45,False,gcash,520020791,
keiyodoshi,1,🤥 so much,🤧🤮🤢🤢🤢🤢🤑🤑🤑🤑🤑😠😤😡😡😡😡😡😡,2019-10-06 04:00:54,False,gcash,520020791,
Exsei,1,STUPID APP STUPID CUSTOMER SERVICE,FRAUDULENT APP BEWARE!!,2020-12-11 20:59:31,False,gcash,520020791,
gsjakskjsjsjsjsjdd,1,TO MUCH CHARGE,"SENDER SHOULD BE THE ONE TO BE CHARGED , NOT THE RECEIVER. OMG!!! LIKE HELLO?",2020-09-26 11:13:30,False,gcash,520020791,
PrettyIsh🦋,1,👎👎,"una maayos ngyon lhat palpak, 😡😡😡😡😡",2019-04-25 07:19:03,False,gcash,520020791,
zklbujbabagahi,1,😡😡😡😡,Tagal magsend ng otp! 😡😡😡😡😡,2021-04-30 03:14:59,False,gcash,520020791,
Emcee Twist,3,Gcash,"its very useful for me since i get my prepaid credits via gcash. so no hassles of going to the store or where ever, the only hassle is there were many instances that i could get to log in with error ""what ever"" forgot the number and its going to ask me to call 2882 for support. 
i mean really, isnt that why you guys came up with the app so that we the customers can use it and half the time when we want to use it we cant access our account?",2015-01-29 21:00:19,False,gcash,520020791,
gsndsiskwbshw,1,SCAM!!!!!!!,A Big Scam!!!!!,2020-05-29 08:09:36,False,gcash,520020791,
WALA KAYONG PAKE,1,GCASH BULOK,WALANG KWENTANG GCASH NAG LOLOKO DI MAKAPAG REGISTER ! KAPAG NAKAPAG DONE NA SA AUTHENTICATION MAG LAGAY DAW NG MPIN MAG LALAGAY AKO WRONG MPIN? ANO TRIP NIYO? KAILANGAN KO GCASH BADI TAPOS GANYAN HAHA,2021-03-06 12:46:17,False,gcash,520020791,
Mznzna,1,ERROR FOR LOAD,HINDI PAKAPAGPALOAD HAIST,2020-05-14 07:05:37,False,gcash,520020791,
TunTan0428,1,WORST OF ALL E WALLETS,UNDISPUTED!!!!!!!!,2021-02-23 07:34:17,False,gcash,520020791,
heywassupeduuuuu,1,LOAD2WIN,LOAD2WIN PROMO IS NOTHING BUT A SCAM!!!,2021-04-11 05:51:40,False,gcash,520020791,
pilimon sa karagatan,1,LAKING ABALA,"SCANNER DI GUMAGANA NG AYOS, UNABLE TO ESTABLISH CONNECTION IN DATABASE PALAGI ANG SINASABI",2019-01-31 02:34:23,False,gcash,520020791,"{'id': 7112233, 'body': 'Hi Pilimon, we\'re sorry for the inconvenience this caused. Pwede mo bang i-uninstall at i-reinstall ang iyong GCash app? Kung hindi pa rin na-resolve ang issue, maari kang mag-email sa support@gcash.com gamit ang subject line na ""App Store Prio Concern”. Pakisama rin ang iyong GCash-registered mobile number, App Store username, at detalye ng iyong concern. Salamat!', 'modified': '2019-02-01T08:10:43Z'}"
Rence to Par,1,WALANG KWENTA,WALANG STUDENT ID SA IPHONE GCASH UMAY.,2020-08-01 11:16:46,False,gcash,520020791,
jahabenananiw vs,1,Palpak,LAGI NA LANG MAINTENANCE NKAKAINIS!,2019-08-23 08:58:19,False,gcash,520020791,
Eleynaaaaaaa,1,👎🏽,WALA NAMU'Y LAMI GCASH!!!! LITSE!!!!!,2020-09-26 13:44:54,False,gcash,520020791,
DJBlacklord,4,FBI,IBF,2019-12-14 21:30:11,False,gcash,520020791,
vhkjfdy,1,😤,😤,2021-01-28 09:19:40,False,gcash,520020791,
rochelle leonor,1,.,🤦🏻‍♀️,2021-04-15 10:51:18,False,gcash,520020791,
iamMINE03,5,Paypal to Gcash for FREE? Awesome!,"I have a client who pays me thru my Paypal which is linked to my BPI Account. Disadvantages are I have to wait for 5 business days before the money I transferred from Paypal to BPI becomes available for withdrawal and bank fees are also applicable which is kind of disappointing for me knowing that a large amount of money will be deducted to your account. But thanks to Gcash because I can transfer money from Paypal to Gcash instantly and take note, FOR FREE!! This is soooo amazing! Really!! Transfer of funds from BPI to Gcash requires you first to go to your bank and fill up an application form before you can use that feature! But hey, with Paypal to Gcash, no application form is needed! I was soo happy with this Gcash Feature! Thanks a lot.. 😊",2017-06-24 13:23:44,False,gcash,520020791,
Michael Reb,5,"PayPal, load, bills and money transfer.","I started using Gcash early this year as recommended by a certain person who I like to call kutitap.(the best analytics person alive) I get payments via PayPal and had to wait 3 to 5 days to withdraw back then. With gcash I can transfer PayPal within the same day and withdraw money from almost any ATM in the Philippines. This is really awesome plus I get real time updates and confirmation when money is transferred and withdrawn. There is no better option out there and this makes payments easier as gcash allows sim banking, money transfer and event allows me to send load and pay bills. Thank you gcash! You complete me!!!",2017-09-08 16:00:49,False,gcash,520020791,
StayFabInLove,1,S D Blame On Me,"I had GCash since they begun. I started with prepaid number and have my GCash Acct Linked to it. Apparently, that no. isn't in a smart phone as it should be. I want to keep my old phone 'cause of functionality for keeping it 9yrs. The thing here, I got my iphone and downloaded the app. How m I suppose to use it if it's not allowing me to do so!? I only want to use the feature for GCash. Is it on me to put the blame or having my old phone!? Will you let me use the app in my postpaid while using prepaid number linked to my GCash!?Please? If there's a way to just update my number with my GCash...maybe that'll help!!! Please keep me posted. Thank you!",2016-08-14 21:56:28,False,gcash,520020791,
Taylor_harthart,3,Fix this,The app crashes whenever I login. The only time it didn't crash is the first time I opened it. When I opened it on the second time it started crashing. Please fix this. Also I can't buy Gcash using my Globe Prepaid load please fix this. It would have been awesome if this problems will be solved.,2016-03-31 04:33:14,False,gcash,520020791,
Mars Buton,1,AWEFUL,"First of all, the description says that this app is compatible with iPad devices, nope it's not ! How about those iPads that does not have 3G/4G?! I don't like the idea of sending SMS. Why don't you guys just let us input our GCash Number, as well as the MPIN, then send a verification number on our mobile (Just like a One-Time PIN)? That's a whole lot easier ! Than requiring us a SIM Card to be inserted on our devices. I think that will help a lot of GCash users. Please consider our recommendations or this app will continue receiving 1 Star. :D That's a shame.",2013-10-09 15:13:01,False,gcash,520020791,
xdroid,2,Not so good user interface.,Why is it that the updated version let you press the send button containing a encrypted? Text message before you can login? Also what you choose in the biller to put on your favorite list is not working properly. I selected globe postpaid and meralco but when I check my fave list what is inputted is Axa??? Please fix! User interface of gservices is much better than this.,2015-12-15 12:04:36,False,gcash,520020791,
shauntelei,5,Nice UI,"The new user interface looks nice. So far hindi ko pa nasusubukan gamitin yung ibang features so I'm giving it 5 stars for now. Reading the other reviews here, may times na nag-cacrash ang app kapag may ginagamit na certain feature. Do more test cases and integration testing para makita ang iba pang bugs ng app. God bless!",2017-04-03 15:34:27,False,gcash,520020791,
Allyn M.,3,Latest version keeps on crashing,"This app could be very helpful, however, the latest version keeps on crashing everytime I login. Tried using the bug reporter linked to this app but received no response. Please fix.",2015-02-08 14:40:28,False,gcash,520020791,
papalagz,4,Design,Huge improvement in terms of UI. More user-friendly than the previous version. Could use a few adjustments for us iPhone 4s users because some texts could not be read. Good job.,2017-05-06 13:32:06,False,gcash,520020791,
ishpre,2,Update the app,"I really love Gcash, I love the features, and it is super easy and convenient. The problem is on the app itself, I sometimes need to log-in on my pc just to check my balance because MOST of the time the app would show ZERO balance although it contains cash. It also crashes several times, so please FIX and IMPROVE the app 😔",2016-04-03 03:46:37,False,gcash,520020791,
Cojackcute,1,"""Latest Update""","After downloading your latest update ""fix stability issues"" it actually become worst. The app keeps crashing whenever i tried to open it, i even tried reinstalling it same results. So where does this ""fix stability issues"" comes in? How much are you loosing from people who cant use your app? Wake up and get the job done.",2016-07-03 08:27:21,False,gcash,520020791,
Randolph Capili,5,Prepaid loading is not working,"Very good app, but has missing functionality as prepaid loading does not work at all. Please fix it up!",2015-12-20 04:13:26,False,gcash,520020791,
gvcayetano,1,Buy load no longer working,"Before this update, buying load was never a hassle and working totally fine. After the update which says ""minor bug fixes"" seems to did the opposite because now I can no longer buy/send any load at all. Web based transactions are still working, someone screwed up this app.",2015-12-21 01:06:54,False,gcash,520020791,
Ayojacob1234,1,Do you even read your reviews,"Checking the reviews here, since Feb 2015 your app has been crashing and now it's August 2015 yet it's still crashing? What is globe doing to fix this? Shame how things work over there - definitely a huge reason why Smart is a better option. I would change if I could! Crap app! Pls listen to your customers and pls fix!",2015-08-06 22:55:50,False,gcash,520020791,
rashimeh,3,Good,"User interface is now better. But i think you should include a function to do bank transfer using this app too, just like the desktop version. It will be best with that!",2013-12-11 04:30:24,False,gcash,520020791,
Be Enzo 1980,4,Nice features but cannot use on other devices,I like the Send Money feature but i cant seem to use it on my other devices. Please allow login to phones and tablets just like how BPI app works.,2015-01-07 12:41:16,False,gcash,520020791,
"""""qwerty",1,What a waste of time and money!,"This app is just the worst! When I heard about gcash I thought this would be a life saver. No hassle transactions and you can send load with cash rebates; but, the app is just horrible. The transaction thread doesnt update! If you send load it would take hours for the receiver to receive it!  And the info after a transaction is useless! 😡",2017-09-12 06:04:46,False,gcash,520020791,
Belle1207,5,I love the interface :),I think this is really cooler and better than the sim menu :) and i love the send to facebook feature!,2012-08-21 23:34:06,False,gcash,520020791,
DhaveVillanueva2001,4,Nice update! Keep me coming,Loving the Buy Load feature for all networks. It's a good start. But how about allowing my other number from other network to register to GCash? That'd be great!,2015-01-11 09:34:17,False,gcash,520020791,
ima_delr,1,This service isn't reliable,"The information they provide you in the hotline isn't reliable. I was deducted a maintenance fee within the grace period. I spoke to their CS and they didn't even do anything about it, they just asked for an apology. What good is that for the inconveniece you've caused? For this reasons, I will be deleting this app and never be using GCash ever again.",2017-08-03 04:37:42,False,gcash,520020791,
DeanJayEm13,4,Options,Thanks for letting us log in to a different mobile number!!! Loving this new update since I use my prepaid # for Gcash while I am logging on my postpaid phone.,2017-04-26 20:04:04,False,gcash,520020791,
tin0424,5,Great App!!,"can't understand why other people are having problems with this app, it's so simple to use?!",2012-11-10 16:37:46,False,gcash,520020791,
Zma525,2,Buy Load - not working for over a week now..,"The buy load feature is not working for over a week now... Have tried buying load many times but will
not receive any sms confirmations.",2015-12-27 13:10:07,False,gcash,520020791,
turtledroid12,5,Great App!,Much better than on the sim menu. Clean interface and works perfectly!,2012-11-28 10:32:49,False,gcash,520020791,
raymund333,4,Please fix,The new update was nice after a long time but It crashes evertime I open the accounts setting,2017-04-01 23:47:01,False,gcash,520020791,
Jeronteng,2,Updates/improvements needed,Conversion of Prepaid Load to GCash isn't working for me. Customer service representative said i have to update my app 3.0.something but i think this is your latest version for ios? I hope this will be fixed asap,2016-09-15 15:45:00,False,gcash,520020791,
JF Santos,1,App is useless for now!,Cannot log in! Basically I cannot do anything with this app since when it asks for my PIN I always get the error message you need an active internet connection no matter if I'm connected to a WiFi or using my mobile data. Please fix this immediately!,2015-03-13 23:58:45,False,gcash,520020791,
Despr8ip4user,3,I need real help,I need help on how to download the older version or any way that i can download this app for my ioa7 ip4 since the app requires ios9. I badly need this app for my paypal to gcash transaction. Thank you for your kind response. Bless you,2017-05-10 21:45:16,False,gcash,520020791,
Yourmysteriouslady,1,👎👎👎👎👎,"This app is not worth it at all, its very frustrating to use, and it keeps on crashing, I can't even load my gcash wallet and keeps on sending me this error messages everytime!!! I'm already frustrated and I've been doing this since 6:45 am manila 👎👎👎😡😡😡😡 and it seems to me that I'm not the only one!",2015-12-01 00:18:02,False,gcash,520020791,
Rix714,4,Missing biller,I want to pay my Sun Life account but it is not listed on the updated version. Pls bring it back. Thank you,2017-05-19 03:35:33,False,gcash,520020791,
cedriccj777,3,Update for the iPhone 6/6s & 6 Plus/6s Plus Resolution.,"The app was great, you can manage your GCASH account using one convenient app, but the resolution for the iPhone 6 is not updated, it's still using the resolution for the iPhone 5S/SE.",2016-05-24 18:04:30,False,gcash,520020791,
A new player that can't play,1,Prepaid Load to GCash,Bring back the feature Prepaid load to GCash. It became very hassle to deposit money in pur place since it has no near 7/11 stores or whatsoever. We need it back. Most of my friends and family use that feature and now that it's we don't use it anymore. BRING IT BACK.,2017-08-11 02:01:14,False,gcash,520020791,
Julius0711,1,Crash when updated,"The apps didn't open when I updated with latest update. Please fix this, i cant open my online portal so this is the only way i manage my account. When i try open online, the website doesn't load.",2016-05-21 04:54:38,False,gcash,520020791,
Rose Ni Bhoy,4,JOB WELL DONE❤️,Excellent in terms of improvement! Now you can use your GCash App even in any phone! UI is very user friendly! Keep up the goodwork!,2017-05-11 06:42:08,False,gcash,520020791,
jehzlau,1,Very useless app,"You need to install it to a device with your Gcash # sim card. You cannot use it in other devices without a sim, or with a sim but not the sim of your Gcash number. I think it's a security feature. But it's so secure that you cannot even use it. This. Is. A. Very. Useless. App.",2017-01-12 11:19:03,False,gcash,520020791,
josephino8291,1,Irritating,This is so far the only useless app in my phone. Buy load never worked! I've been trying to use this app for emergency load purposes and it never ever did its job. I'll give it a chance and keep trying so you guys better fix it!,2016-03-19 13:40:33,False,gcash,520020791,
languidlucid,4,App keeps on crashing,Thanks for fixing the crashes. It now opens on iphone 4. No crashes so far.,2016-07-11 01:35:34,False,gcash,520020791,
Izamucandy,1,Useless to ipod and ipad WiFi,This app required the sim card that registered to our gcash account because this will send SMS. Seems like a downloadable menu in order to avoid hassle memorizing keywords; however this is gave us more hassle and stress. Such a big failure. I thought it will be similar to BPI app.,2013-04-04 20:17:54,False,gcash,520020791,
Sviloro,1,Fix and Update,OMG GLOBE! You earn a lot of money. Use it to FIX and UPDATE your services. Besides you will earn more with good services. Us users chose to use globe network because of the services you offered like GCASH but then you disappoint us. Please do something to fix these problems. Specially the LOAD to GCASH.,2016-04-21 07:04:22,False,gcash,520020791,
1135:((,1,Crash,"It keeps on crashing and I'm annoyed with the repetitive logging in and sending of verification request, I wish it would just require the pin and then the app would unlock. Fast and efficiently not as slow as it does now",2015-11-06 17:33:26,False,gcash,520020791,
ROBBED BY GUMI,1,GCash American Express Virtual Pay issue,Whenever i click on this option the app crashes. It's been almost a year since the last update and i'm not sure if this will still be fixed. Could've been convinient to all.,2015-10-26 10:12:07,False,gcash,520020791,
Denversapple,1,Crashes,"When I already filled the information needed and click Register, it automatically crashes. Done it after several times, still crashes.",2017-02-02 21:59:24,False,gcash,520020791,
chadautor,5,Very convenient,Real time transfer and convenient! Paypal user here.,2017-05-13 10:58:10,False,gcash,520020791,
mayajaneee,1,It crashes,The app crashes when trying to trasnfer money to another gcash or even when buying a load. I was halfway through typing the 11 digit numbers and it quit!!!!! 😡😡😡😡 I had deleted and redownload still the same!!!,2017-04-10 04:53:42,False,gcash,520020791,
kyrie22,1,Deserves a negative 5 star!,"Super convenient. It never works. When you call customer service, they'll just tell you to uninstall/reinstall but it doesn't get fixed. Airtime load to gcash also doesn't work all the time. Trash service",2015-09-13 02:02:14,False,gcash,520020791,
TitusClyde,1,Doesn't work.,"Haven't gone past the login screen. After I enter the pin, it says unable to process your account. I called Globe already and they said someone will contact me but no one contacted me yet. It was better using the sim menu.",2013-02-27 21:27:44,False,gcash,520020791,
Hani Yoon,1,Cant buy load,I cant buy load using gcash app! It always says enter a valid number when im inputting a valid number. I also try to send load on my number but again it always says enter a valid number. -_-,2017-03-17 14:21:42,False,gcash,520020791,
rpzky8,3,So the reason why it doesn't work..,You need at least 1php load to make this work.. The app didn't clarify that..,2012-11-23 15:44:37,False,gcash,520020791,
MsSniffles,1,Amex not working on the App Store,I don't know why my virtual AmEx card is declined on the App Store now when it used to work before. I have enough amount on my GCash account but it still won't let me and calling the hotline will only make you wait for eternity.,2016-12-24 20:54:23,False,gcash,520020791,
Sinner08,1,A very useless app!,Seriously Globe?! The last time this was updated is November 2014. It's almost 2015 which is why I can't login due to an incorrect PIN error even if I can access my account using the same same PIN on the Globe website.,2015-12-06 11:21:38,False,gcash,520020791,
Helekus,1,Poor,"Before the update, everything was okay. After I updated it, there was a huge banner blocking the options on the bottom. I dunno if the updated app was intended for iPhone5 and that shouldn't be. Fix this issue please.",2013-08-10 03:37:17,False,gcash,520020791,
Kevin haji,3,Pay Postpaid plan,Guys how can i know my account reference? When i try to pay my postpaid plan via gcash it asks account reference? What is it?,2015-05-04 08:05:47,False,gcash,520020791,
VerifiedMFO,4,Debit Card as its best,Hassle free buying online stuff and hassle free going to any bank.,2016-11-11 03:51:37,False,gcash,520020791,
johnmarkdumanig,2,App Closes,"Error when paying bills.. By the time you select next after putting the amount, the app will close..",2013-12-28 05:59:37,False,gcash,520020791,
Appleuser144,2,One time Use Only,Please fix the crash it only work once and never work again im using ip6+ i cant open my account keep crashing.,2015-08-16 16:59:35,False,gcash,520020791,
DarwinLouis,5,Awesome app!!,Easy to use!! Pay my bills in seconds!!,2014-10-07 11:27:22,False,gcash,520020791,
rinzD,2,Crashed,"Crashed when making making transaction.
Useless!",2015-12-27 05:57:59,False,gcash,520020791,
Oliveoil_cranberry,1,Not compatible to devices,This app version is not compatible to devices that don't have SIM cards. For it lets you send a message directly from the device to the internet.,2015-11-02 15:29:18,False,gcash,520020791,
Shara25,1,Always crash,I have downloaded the latest version and it keeps crashing whenever I select the Biller. Please fix this as soon as possible.,2016-05-30 15:48:17,False,gcash,520020791,
Hitolapidz,1,Prepaid load NOT! Working,Your update is one step forward and three steps back first of all you gcash app prepaid loading fails! I do your steps and i always get a conformation then boom! Nothing happen  god! Globe fix this~,2015-12-20 21:13:52,False,gcash,520020791,
Mahiwagang Tahimik,1,Fix the bugs please..,An error message appears everytime I attempt to cash in from load. Also the Amex virtual pay option does not respond.,2016-05-16 06:24:00,False,gcash,520020791,
Essienere,1,Load to GCash,Cash-in option of Load to GCash is no longer available. That option is very convenient. The kiosk on most 7eleven stores are always offline.,2017-04-01 12:42:36,False,gcash,520020791,
Sknny,2,Sent codes,Sent codes always error though inputted the right items/numbers,2017-03-31 18:48:13,False,gcash,520020791,
Bloo117,1,Bills Payment broken,Bills payment no longer works in the current version and causes the app to crash. Please fix!,2016-06-07 02:37:18,False,gcash,520020791,
Jadekrish 6273838,1,Disappointed,"This app always gives me anxiety when it tells me I only have 0 balance on my account. Can't use its features because apparently, I have ""insufficient funds"". Lol",2016-05-17 04:03:15,False,gcash,520020791,
Reckerzz,1,Crappy Software,Will you update your app? It seems that you're only interested in taking advantage of this buggy app to get more credits from every failed logins,2015-12-01 01:47:55,False,gcash,520020791,
Kaiqjalqhdqnkqh,1,LAME,"I thinks its more convenient if it can be loaded thru regular load because us the users can load it easily thus, kiosk thing (was that even right but yeah that thing) isnt always available so how",2017-04-24 08:51:46,False,gcash,520020791,
Patt0408,3,Bring back Load to GCash,"I found this app useful, but I usually use Load to GCash optiom, please bring that back...",2017-03-10 11:34:04,False,gcash,520020791,
Neil Pineda,1,Text Message,I am opening my GCash app but it won't open and it always asking me to click continue and send the text message. I wanna know what the text message about?,2016-07-01 12:33:48,False,gcash,520020791,
Essiebotchok,1,Crashes,I can't open this app. After the encrypted text message all it does is load and goes back to my phone's main page.,2016-01-24 11:31:01,False,gcash,520020791,
ClasS_A,3,Touch ID,Please integrate touch id for devices that have touch ID. Fingerprints are unique as we all know.,2017-01-27 06:42:19,False,gcash,520020791,
Dafuq-1423,1,"This is not an app, it's the biggest BUG in Appstore","This app has to be the most useless app available. Please, either update this version or take this down.

1 star is for the sake of making this review.",2013-04-08 01:15:42,False,gcash,520020791,
Venvenito,1,Doesn't work in iPhone5,The app login doesn't even work in my phone. I am a postpaid user with enought gcash load but I can't login using this app. I will just use *143# until the app is usable.,2013-08-12 17:40:55,False,gcash,520020791,
Kimmitot,1,Cant buy load,App crashes when clicking next after typing cellphone number. Please fix,2017-04-06 05:07:59,False,gcash,520020791,
Valued costumer,1,Failed to work on my iPhone 5,"I hope you fix this soon.
It crashes immediately after opening.",2015-12-16 15:33:35,False,gcash,520020791,
drexdien,1,Sending failed,I tried to register.. and when its done and being sent as a message.. it's always sending failed.. why?..,2017-08-10 13:25:13,False,gcash,520020791,
Tots Chang,1,Pls fix update,"After updating, when trying to authenticate through given pin, nothing happens. I'm still liking the old one.",2017-04-01 16:06:38,False,gcash,520020791,
Karlwinston,1,Crashing,It crashes everytime I buy load or send money. This has become from useful to useless.,2017-04-04 17:30:15,False,gcash,520020791,
Talusanator,5,Terrific app,Cashless and hassle-free transactions made easy,2017-02-24 11:08:49,False,gcash,520020791,
Ryan Jade Balod,1,CRAP!,Fix the bug please I can't even view my amex virtual pay account details!!! What's the point if you can't even view your virtual pay acct. details don't download piece of crap app.,2015-06-02 03:15:52,False,gcash,520020791,
Iam_ruby17,1,Hard to connect,Hope you can fix logging issue. Im always having a hard time to connect. Thanks,2014-09-20 03:24:40,False,gcash,520020791,
Ben Mark,5,Best update ever to date.,Probably.,2017-04-02 15:17:08,False,gcash,520020791,
asshdjdkfjf,5,Great!,Nice update!!! Cooler than before working for me!!!,2017-04-01 15:17:44,False,gcash,520020791,
Frustrated GCash User,1,Error: Mobile app does not load,"Mobile app suddenly does not load. Called up customer service ng GCash, system maintenance daw pero no notice in the official FB GCash page. No estimated time of resolution. :(",2017-07-23 19:07:59,False,gcash,520020791,
Nikko Del Valle,3,UI enhancement,Hope it fits bigger phone like iPhone 6 and 6 Plus.,2016-10-23 23:15:01,False,gcash,520020791,
Beenox,1,Crashes since update,The app crashes before logging in. Never happened before,2015-12-14 16:04:44,False,gcash,520020791,
Fernandoalexm,2,Crashes,This application is very useful but now its always crashes pls fix this thanks globe!,2015-08-24 02:05:50,False,gcash,520020791,
PrinceEden,3,Frequent App Crashes,I have no choice since its GLOBE'S official GCASH App. More stability and UI update though,2016-01-29 17:46:09,False,gcash,520020791,
chixilog,1,G-CRASH,Tried ro reach their customer support but seems like they don't know what to do! You cannot send money/buy load. Or even go to my account.,2017-04-11 19:43:21,False,gcash,520020791,
Christoffie,2,Outdated,Update the app for larger devices and update the graphics. Still looks like ios 6.,2016-08-08 11:48:25,False,gcash,520020791,
Ashleyzz,1,Keeps crashing,Havent used it in months cause it keeps crashing everytime i log in.,2015-05-19 07:02:00,False,gcash,520020791,
Jarakun,1,Gcash wallet is locked,I hope you guys will help us get our gcash wallet back.. The landlines you tell are robot operated which wouldnt even hel us get back our accounts,2016-03-19 06:04:08,False,gcash,520020791,
qwerty67854,1,Too many errors!!,First i can't cash-in using paypal to gcash then later on when I logged-in again my it says my gcash is not yet verifiedz,2017-09-05 08:35:55,False,gcash,520020791,
Oboy!,1,Hassle as always,I cant even link paypal to my gcash card using this app!! As usual. Mediocre service from a mediocre service provider.,2017-07-12 10:09:02,False,gcash,520020791,
Sperm War III,1,FIX IT!,You're app is only good at beginning but its always crashing if I want to check my transaction History!,2015-11-30 22:08:54,False,gcash,520020791,
Gcash FAIL,1,Failed to meet expectations and ease of use,"The application description is misleading. Doesnt work with ipod 3 or 4th gen. Everytime i register, the app crashes! Pointless!",2013-07-11 05:16:31,False,gcash,520020791,
Weigner,5,Gorgeous UI,The new interface is wicked cool!,2017-03-31 11:33:10,False,gcash,520020791,
Mark Villame,3,Good,Please update apps for iphone 6 plus  and supports touch id,2016-08-18 02:54:07,False,gcash,520020791,
Giehy,1,Not working,It really pisses me off as i have been reopening the app. It keeps on closing. And whenever i try to log in i cant. This is very useless.,2015-07-02 07:04:15,False,gcash,520020791,
kittykat0926,2,Fix bpi cash in pls,"Used to be great but ever since the bpi cash in feature went down, im doomed. Pls fix asap thanks!!!",2015-03-09 05:00:47,False,gcash,520020791,
Poypits,1,Always crash when choosing gcash american virtual pay,Please fix this . As fast as you can .,2015-12-13 19:37:21,False,gcash,520020791,
Tzudorp,2,Not working,Its been 3 days i cant open the app please fix it.,2014-11-29 14:57:08,False,gcash,520020791,
CXGkira,1,Fail app,When i register. It crashes. Fail not even do the rating have half star? Dont even deserve 1 star rating.,2013-03-25 16:06:49,False,gcash,520020791,
Mykeazy,1,App needs update,Pay bills doesn't work!!! Needs immediate attention so u can do pay bills here!!,2013-03-17 14:01:38,False,gcash,520020791,
Chr0d,1,App crashes,App crashes when sending money. They want to cash in but you can't cash out. hmm,2017-04-04 05:22:27,False,gcash,520020791,
Venerzky,1,Payment not working,Payment for bills not working using the app.,2016-12-12 01:30:22,False,gcash,520020791,
Globeemployee,1,No improvement,It crashes when i open the app. Useless. Please fix this urgent.,2016-05-23 13:55:52,False,gcash,520020791,
Cathnioko,3,Offline mode,Offline mode,2015-03-03 09:25:11,False,gcash,520020791,
darkofheaven,1,I cant open my account,It said its currently locked. And need to send an sms before you log in.,2014-12-13 05:42:49,False,gcash,520020791,
Crap app update,1,Crap app update,Update made the app fit for iphone5 screen but not on iphone4! You cannot see the menu anymore!,2013-08-08 04:43:15,False,gcash,520020791,
Gaille8,5,I love this menu!,I love this menu!,2012-08-22 07:07:26,False,gcash,520020791,
Dimoki_Lala,2,Gcrash,It crashes after the update,2017-04-10 13:10:00,False,gcash,520020791,
aileenjoy,5,Love this app,I love this app very convenient ^_^,2014-11-21 09:03:24,False,gcash,520020791,
Megeh,1,App crashes,App crashes when I log in :( please fix I need it to buy things,2013-10-21 04:51:36,False,gcash,520020791,
Cinderella143,1,New version keeps crashing,The new version keeps crashing i cant cash in from my BPI account to Gcash.,2016-03-17 08:55:50,False,gcash,520020791,
jandertaker,1,Does not work,Can't even tap the box where I'm supposed to enter my pin. Installed in my Globe-provided iPhone 4S,2012-06-05 00:52:50,False,gcash,520020791,
simdepio,1,Always crashes,"Dear Globe, Pleasw fix the bugs. I can't log in to my account. The App keeps on crashing.",2017-04-26 05:35:17,False,gcash,520020791,
💕💖ち卄モ尺💖💕,1,Dissatisfied Customer,"From the time you updated this app, I can no longer access G-Cash! Please fix this issue ASAP!!! 😡",2017-04-19 06:09:14,False,gcash,520020791,
Foxofthelight,1,Crash on cash in,Kindly fix your app. It keeps on crashing whenever I try to cash in using my BPI.,2016-03-29 16:49:20,False,gcash,520020791,
Jisushika1990,1,Wouldn't work after 90 days,The app will not work after 90 days.,2017-07-24 01:41:20,False,gcash,520020791,
Jmiiiify,1,Gcash app keeps on crashing,My Gcash App keeps on crashing! I've checked if there is an update but there is none,2016-01-26 06:29:48,False,gcash,520020791,
Ssecyoj,1,Can't buy load anymore!,Can't buy load anymore!,2015-12-30 15:32:15,False,gcash,520020791,
Mirabeibsss,1,Doesn't work since march 2015,Does not work. Cannot login to the app. Crashes. Please fix,2015-08-16 20:43:02,False,gcash,520020791,
